InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount
m6i.2xlarge,,,8.0,32.0,,0.496,0.224700,ap-northeast-3,apne3-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.496,0.212500,ap-northeast-3,apne3-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.496,0.137600,ap-northeast-3,apne3-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.404,0.150300,ap-south-1,aps1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.404,0.165500,ap-south-1,aps1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.404,0.168600,ap-south-1,aps1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.237100,ap-southeast-1,apse1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.217800,ap-southeast-1,apse1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.182700,ap-southeast-1,apse1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.170000,ap-southeast-2,apse2-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.192400,ap-southeast-2,apse2-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.190800,ap-southeast-2,apse2-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.167200,ap-southeast-3,apse3-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.195000,ap-southeast-3,apse3-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.48,0.218900,ap-southeast-3,apse3-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.249500,ca-central-1,cac1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.223100,ca-central-1,cac1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.196100,ca-central-1,cac1-az4,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.46,0.195800,eu-central-1,euc1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.46,0.188400,eu-central-1,euc1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.46,0.180200,eu-central-1,euc1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.408,0.266600,eu-north-1,eun1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.408,0.199700,eu-north-1,eun1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.408,0.228200,eu-north-1,eun1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.232800,eu-south-1,eus1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.438000,eu-south-1,eus1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.117500,eu-south-1,eus1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.233300,eu-west-1,euw1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.265000,eu-west-1,euw1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.428,0.204600,eu-west-1,euw1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.444,0.163000,eu-west-2,euw2-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.444,0.169800,eu-west-2,euw2-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.444,0.177400,eu-west-2,euw2-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.190300,eu-west-3,euw3-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.213200,eu-west-3,euw3-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.207100,eu-west-3,euw3-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.4708,0.345500,me-central-1,mec1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.4708,0.282900,me-central-1,mec1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.4708,0.256500,me-central-1,mec1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.528,0.278100,me-south-1,mes1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.528,0.160200,me-south-1,mes1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.528,0.087700,me-south-1,mes1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.095300,us-east-1,use1-atl2-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.145400,us-east-1,use1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.149900,us-east-1,use1-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.150400,us-east-1,use1-az4,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.189900,us-east-1,use1-az5,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.170700,us-east-1,use1-az6,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.137000,us-east-2,use2-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.132800,us-east-2,use2-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.143400,us-east-2,use2-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.204400,us-west-1,usw1-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.448,0.214600,us-west-1,usw1-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.138000,us-west-2,usw2-az1,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.151200,us-west-2,usw2-az2,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.167500,us-west-2,usw2-az3,x86_64,,False,,
m6i.2xlarge,,,8.0,32.0,,0.384,0.137100,us-west-2,usw2-az4,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.128,2.347300,af-south-1,afs1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.128,7.245000,af-south-1,afs1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.128,2.392800,af-south-1,afs1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,0.844800,ap-east-1,ape1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,0.844800,ap-east-1,ape1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,0.844800,ap-east-1,ape1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,1.750600,ap-northeast-1,apne1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,1.331900,ap-northeast-1,apne1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,1.637800,ap-northeast-1,apne1-az4,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.552,1.310200,ap-northeast-2,apne2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.552,1.240700,ap-northeast-2,apne2-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.552,1.375300,ap-northeast-2,apne2-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.552,1.637700,ap-northeast-2,apne2-az4,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,1.920700,ap-northeast-3,apne3-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,1.914500,ap-northeast-3,apne3-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.936,2.725300,ap-northeast-3,apne3-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.464,6.464000,ap-south-1,aps1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.464,1.286500,ap-south-1,aps1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.464,1.167700,ap-south-1,aps1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,2.253200,ap-southeast-1,apse1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,1.587600,ap-southeast-1,apse1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,2.058600,ap-southeast-1,apse1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,2.281200,ap-southeast-2,apse2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,2.732100,ap-southeast-2,apse2-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,2.675200,ap-southeast-2,apse2-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,1.061800,ap-southeast-3,apse3-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,1.060900,ap-southeast-3,apse3-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.68,1.041100,ap-southeast-3,apse3-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,0.780400,ca-central-1,cac1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,1.253200,ca-central-1,cac1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,1.465500,ca-central-1,cac1-az4,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.36,2.329400,eu-central-1,euc1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.36,1.238900,eu-central-1,euc1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.36,1.129700,eu-central-1,euc1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.528,1.463100,eu-north-1,eun1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.528,1.007500,eu-north-1,eun1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.528,1.138500,eu-north-1,eun1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,7.007600,eu-south-1,eus1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,2.128100,eu-south-1,eus1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,7.007600,eu-south-1,eus1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,2.810500,eu-west-1,euw1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,2.760500,eu-west-1,euw1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.848,2.781500,eu-west-1,euw1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.104,1.823800,eu-west-2,euw2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.104,1.439900,eu-west-2,euw2-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.104,2.159200,eu-west-2,euw2-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,1.698200,eu-west-3,euw3-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,1.622000,eu-west-3,euw3-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,1.628400,eu-west-3,euw3-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.5328,1.592500,me-central-1,mec1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.5328,2.063100,me-central-1,mec1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.5328,1.026900,me-central-1,mec1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,1.380100,me-south-1,mes1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,1.428800,me-south-1,mes1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,8.448,0.844800,me-south-1,mes1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.592800,us-east-1,use1-atl2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.736200,us-east-1,use1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.981400,us-east-1,use1-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.072600,us-east-1,use1-az4,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.373700,us-east-1,use1-az5,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.811900,us-east-1,use1-az6,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.567600,us-east-2,use2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.502300,us-east-2,use2-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.305300,us-east-2,use2-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,2.373500,us-west-1,usw1-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,7.168,2.029400,us-west-1,usw1-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.280800,us-west-2,usw2-az1,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.168800,us-west-2,usw2-az2,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,2.056000,us-west-2,usw2-az3,x86_64,,False,,
m6i.32xlarge,,,128.0,512.0,,6.144,1.207300,us-west-2,usw2-az4,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.016,0.236000,af-south-1,afs1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.016,0.279000,af-south-1,afs1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.016,0.246800,af-south-1,afs1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.484000,ap-east-1,ape1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.454300,ap-east-1,ape1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.535700,ap-east-1,ape1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.340800,ap-northeast-1,apne1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.348700,ap-northeast-1,apne1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.400800,ap-northeast-1,apne1-az4,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.944,0.572700,ap-northeast-2,apne2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.944,0.522500,ap-northeast-2,apne2-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.944,0.536000,ap-northeast-2,apne2-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.944,0.463300,ap-northeast-2,apne2-az4,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.390700,ap-northeast-3,apne3-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.394600,ap-northeast-3,apne3-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.992,0.438100,ap-northeast-3,apne3-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.808,0.308700,ap-south-1,aps1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.808,0.319800,ap-south-1,aps1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.808,0.351600,ap-south-1,aps1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.465200,ap-southeast-1,apse1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.460800,ap-southeast-1,apse1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.438500,ap-southeast-1,apse1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.450200,ap-southeast-2,apse2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.499800,ap-southeast-2,apse2-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.517000,ap-southeast-2,apse2-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.175800,ap-southeast-3,apse3-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.282300,ap-southeast-3,apse3-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.96,0.281900,ap-southeast-3,apse3-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.470100,ca-central-1,cac1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.451000,ca-central-1,cac1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.368400,ca-central-1,cac1-az4,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.92,0.458200,eu-central-1,euc1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.92,0.428600,eu-central-1,euc1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.92,0.471000,eu-central-1,euc1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.816,0.309100,eu-north-1,eun1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.816,0.299300,eu-north-1,eun1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.816,0.298300,eu-north-1,eun1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.176100,eu-south-1,eus1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.089600,eu-south-1,eus1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.112200,eu-south-1,eus1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.375300,eu-west-1,euw1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.363900,eu-west-1,euw1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.856,0.404300,eu-west-1,euw1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.888,0.320000,eu-west-2,euw2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.888,0.339600,eu-west-2,euw2-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.888,0.322900,eu-west-2,euw2-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.368200,eu-west-3,euw3-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.483600,eu-west-3,euw3-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.420100,eu-west-3,euw3-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.9416,0.506100,me-central-1,mec1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.9416,0.467300,me-central-1,mec1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.9416,0.463300,me-central-1,mec1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.408900,me-south-1,mes1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.369400,me-south-1,mes1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,1.056,0.327400,me-south-1,mes1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.206600,us-east-1,use1-atl2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.354600,us-east-1,use1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.264700,us-east-1,use1-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.241100,us-east-1,use1-az4,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.241700,us-east-1,use1-az5,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.243800,us-east-1,use1-az6,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.247300,us-east-2,use2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.245200,us-east-2,use2-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.256500,us-east-2,use2-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.372100,us-west-1,usw1-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.896,0.367800,us-west-1,usw1-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.249900,us-west-2,usw2-az1,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.252100,us-west-2,usw2-az2,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.304600,us-west-2,usw2-az3,x86_64,,False,,
m6i.4xlarge,,,16.0,64.0,,0.768,0.347800,us-west-2,usw2-az4,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.032,0.322700,af-south-1,afs1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.032,0.377100,af-south-1,afs1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.032,0.312900,af-south-1,afs1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.424500,ap-east-1,ape1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.460500,ap-east-1,ape1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.305200,ap-east-1,ape1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.663000,ap-northeast-1,apne1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.766500,ap-northeast-1,apne1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.656000,ap-northeast-1,apne1-az4,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.888,0.601700,ap-northeast-2,apne2-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.888,0.677100,ap-northeast-2,apne2-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.888,0.585300,ap-northeast-2,apne2-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.888,0.529200,ap-northeast-2,apne2-az4,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.789900,ap-northeast-3,apne3-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.807400,ap-northeast-3,apne3-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.984,0.610600,ap-northeast-3,apne3-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.616,0.426600,ap-south-1,aps1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.616,0.535200,ap-south-1,aps1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.616,0.644100,ap-south-1,aps1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.838900,ap-southeast-1,apse1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.734000,ap-southeast-1,apse1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.808100,ap-southeast-1,apse1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,1.024900,ap-southeast-2,apse2-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,1.051700,ap-southeast-2,apse2-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.997600,ap-southeast-2,apse2-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.267400,ap-southeast-3,apse3-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.417200,ap-southeast-3,apse3-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.92,0.547900,ap-southeast-3,apse3-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.330600,ca-central-1,cac1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.564700,ca-central-1,cac1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.683400,ca-central-1,cac1-az4,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.84,0.694600,eu-central-1,euc1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.84,0.715200,eu-central-1,euc1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.84,0.650400,eu-central-1,euc1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.632,0.581900,eu-north-1,eun1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.632,0.474200,eu-north-1,eun1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.632,0.503800,eu-north-1,eun1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.456400,eu-south-1,eus1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.179200,eu-south-1,eus1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.304000,eu-south-1,eus1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.694200,eu-west-1,euw1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.701000,eu-west-1,euw1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.712,0.611900,eu-west-1,euw1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.776,0.669100,eu-west-2,euw2-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.776,0.591500,eu-west-2,euw2-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.776,0.606600,eu-west-2,euw2-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.732900,eu-west-3,euw3-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.846400,eu-west-3,euw3-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.792,0.758700,eu-west-3,euw3-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.8832,0.725800,me-central-1,mec1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.8832,0.647300,me-central-1,mec1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.8832,0.700500,me-central-1,mec1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.723700,me-south-1,mes1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.439100,me-south-1,mes1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,2.112,0.349400,me-south-1,mes1-az3,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.536,0.192000,us-east-1,use1-atl2-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.536,0.624700,us-east-1,use1-az1,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.536,0.508400,us-east-1,use1-az2,x86_64,,False,,
m6i.8xlarge,,,32.0,128.0,,1.536,0.437500,us-east-1,use1-az4,x86_64,,False,,
