InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Region,SpotPrice,Price,AvailabilityZone
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-TX-2
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-TX-3
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-TX-4
8x_RTX3090_SECURE,RTX3090,8.0,128.0,192.0,RTX3090,US,,3.44,US-WA-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,CA,,0.32,CA-MTL-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,CA,,0.32,CA-MTL-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,CA,,0.32,CA-MTL-3
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,CZ,,0.32,EU-CZ-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,IS,,0.32,EUR-IS-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,IS,,0.32,EUR-IS-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,IS,,0.32,EUR-IS-3
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,NL,,0.32,EU-NL-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,NO,,0.32,EU-SE-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,RO,,0.32,EU-RO-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,SE,,0.32,EU-SE-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-CA-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-CA-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-DE-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-GA-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-GA-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-IL-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-KS-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-KS-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-NC-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-TX-1
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-TX-2
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-TX-3
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-TX-4
1x_RTX4000-Ada_SECURE,RTX4000-Ada,1.0,9.0,20.0,RTX4000-Ada,US,,0.32,US-WA-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,CA,,0.64,CA-MTL-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,CA,,0.64,CA-MTL-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,CA,,0.64,CA-MTL-3
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,CZ,,0.64,EU-CZ-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,IS,,0.64,EUR-IS-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,IS,,0.64,EUR-IS-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,IS,,0.64,EUR-IS-3
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,NL,,0.64,EU-NL-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,NO,,0.64,EU-SE-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,RO,,0.64,EU-RO-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,SE,,0.64,EU-SE-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-CA-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-CA-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-DE-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-GA-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-GA-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-IL-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-KS-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-KS-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-NC-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-TX-1
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-TX-2
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-TX-3
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-TX-4
2x_RTX4000-Ada_SECURE,RTX4000-Ada,2.0,18.0,40.0,RTX4000-Ada,US,,0.64,US-WA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,CA,,1.28,CA-MTL-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,CA,,1.28,CA-MTL-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,CA,,1.28,CA-MTL-3
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,CZ,,1.28,EU-CZ-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,IS,,1.28,EUR-IS-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,IS,,1.28,EUR-IS-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,IS,,1.28,EUR-IS-3
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,NL,,1.28,EU-NL-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,NO,,1.28,EU-SE-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,RO,,1.28,EU-RO-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,SE,,1.28,EU-SE-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-CA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-CA-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-DE-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-GA-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-GA-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-IL-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-KS-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-KS-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-NC-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-TX-1
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-TX-2
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-TX-3
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-TX-4
4x_RTX4000-Ada_SECURE,RTX4000-Ada,4.0,36.0,80.0,RTX4000-Ada,US,,1.28,US-WA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,2.56,CA-MTL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,2.56,CA-MTL-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CA,,2.56,CA-MTL-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,CZ,,2.56,EU-CZ-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,2.56,EUR-IS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,2.56,EUR-IS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,IS,,2.56,EUR-IS-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NL,,2.56,EU-NL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,NO,,2.56,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,RO,,2.56,EU-RO-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,SE,,2.56,EU-SE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-CA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-CA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-DE-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-GA-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-GA-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-IL-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-KS-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-KS-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-NC-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-TX-1
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-TX-2
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-TX-3
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-TX-4
8x_RTX4000-Ada_SECURE,RTX4000-Ada,8.0,72.0,160.0,RTX4000-Ada,US,,2.56,US-WA-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,CA,0.34,0.69,CA-MTL-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,CA,0.34,0.69,CA-MTL-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,CA,0.34,0.69,CA-MTL-3
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,CZ,0.34,0.69,EU-CZ-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,IS,0.34,0.69,EUR-IS-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,IS,0.34,0.69,EUR-IS-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,IS,0.34,0.69,EUR-IS-3
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,NL,0.34,0.69,EU-NL-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,NO,0.34,0.69,EU-SE-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,RO,0.34,0.69,EU-RO-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,SE,0.34,0.69,EU-SE-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-CA-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-CA-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-DE-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-GA-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-GA-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-IL-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-KS-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-KS-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-NC-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-TX-1
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-TX-2
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-TX-3
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-TX-4
1x_RTX4090_SECURE,RTX4090,1.0,16.0,24.0,RTX4090,US,0.34,0.69,US-WA-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,CA,0.68,1.38,CA-MTL-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,CA,0.68,1.38,CA-MTL-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,CA,0.68,1.38,CA-MTL-3
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,CZ,0.68,1.38,EU-CZ-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,IS,0.68,1.38,EUR-IS-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,IS,0.68,1.38,EUR-IS-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,IS,0.68,1.38,EUR-IS-3
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,NL,0.68,1.38,EU-NL-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,NO,0.68,1.38,EU-SE-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,RO,0.68,1.38,EU-RO-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,SE,0.68,1.38,EU-SE-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-CA-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-CA-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-DE-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-GA-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-GA-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-IL-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-KS-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-KS-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-NC-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-TX-1
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-TX-2
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-TX-3
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-TX-4
2x_RTX4090_SECURE,RTX4090,2.0,32.0,48.0,RTX4090,US,0.68,1.38,US-WA-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,CA,1.36,2.76,CA-MTL-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,CA,1.36,2.76,CA-MTL-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,CA,1.36,2.76,CA-MTL-3
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,CZ,1.36,2.76,EU-CZ-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,IS,1.36,2.76,EUR-IS-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,IS,1.36,2.76,EUR-IS-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,IS,1.36,2.76,EUR-IS-3
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,NL,1.36,2.76,EU-NL-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,NO,1.36,2.76,EU-SE-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,RO,1.36,2.76,EU-RO-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,SE,1.36,2.76,EU-SE-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-CA-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-CA-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-DE-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-GA-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-GA-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-IL-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-KS-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-KS-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-NC-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-TX-1
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-TX-2
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-TX-3
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-TX-4
4x_RTX4090_SECURE,RTX4090,4.0,64.0,96.0,RTX4090,US,1.36,2.76,US-WA-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,CA,2.72,5.52,CA-MTL-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,CA,2.72,5.52,CA-MTL-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,CA,2.72,5.52,CA-MTL-3
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,CZ,2.72,5.52,EU-CZ-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,IS,2.72,5.52,EUR-IS-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,IS,2.72,5.52,EUR-IS-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,IS,2.72,5.52,EUR-IS-3
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,NL,2.72,5.52,EU-NL-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,NO,2.72,5.52,EU-SE-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,RO,2.72,5.52,EU-RO-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,SE,2.72,5.52,EU-SE-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-CA-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-CA-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-DE-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-GA-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-GA-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-IL-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-KS-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-KS-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-NC-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-TX-1
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-TX-2
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-TX-3
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-TX-4
8x_RTX4090_SECURE,RTX4090,8.0,128.0,192.0,RTX4090,US,2.72,5.52,US-WA-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,CA,,0.77,CA-MTL-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,CA,,0.77,CA-MTL-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,CA,,0.77,CA-MTL-3
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,CZ,,0.77,EU-CZ-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,IS,,0.77,EUR-IS-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,IS,,0.77,EUR-IS-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,IS,,0.77,EUR-IS-3
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,NL,,0.77,EU-NL-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,NO,,0.77,EU-SE-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,RO,,0.77,EU-RO-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,SE,,0.77,EU-SE-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-CA-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-CA-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-DE-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-GA-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-GA-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-IL-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-KS-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-KS-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-NC-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-TX-1
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-TX-2
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-TX-3
1x_RTX6000-Ada_SECURE,RTX6000-Ada,1.0,14.0,48.0,RTX6000-Ada,US,,0.77,US-TX-4
