InstanceType,AcceleratorName,AcceleratorCount,vCPUs,MemoryGiB,GpuInfo,Price,SpotPrice,Region,AvailabilityZone,Arch,LocalDiskType,NVMeSupported,LocalDiskSize,LocalDiskCount,MaximumEfaInterfaces
c3.xlarge,,,4.0,7.5,,0.258,0.106000,eu-central-1,euc1-az3,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.239,0.104000,eu-west-1,euw1-az1,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.239,0.088100,eu-west-1,euw1-az2,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.239,0.098600,eu-west-1,euw1-az3,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.079200,us-east-1,use1-az2,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.096300,us-east-1,use1-az3,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.094500,us-east-1,use1-az4,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.109700,us-east-1,use1-az6,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.239,0.090500,us-west-1,usw1-az1,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.239,0.098400,us-west-1,usw1-az3,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.082600,us-west-2,usw2-az1,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.082300,us-west-2,usw2-az2,x86_64,ssd,False,40.0,2.0,
c3.xlarge,,,4.0,7.5,,0.21,0.081400,us-west-2,usw2-az3,x86_64,ssd,False,40.0,2.0,
c4.2xlarge,,,8.0,15.0,,0.504,0.118900,ap-northeast-1,apne1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.504,0.184500,ap-northeast-1,apne1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.504,0.175100,ap-northeast-1,apne1-az4,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.454,0.115700,ap-northeast-2,apne2-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.454,0.126300,ap-northeast-2,apne2-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.504,0.147700,ap-northeast-3,apne3-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.4,0.129300,ap-south-1,aps1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.4,0.108200,ap-south-1,aps1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.462,0.178500,ap-southeast-1,apse1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.462,0.152400,ap-southeast-1,apse1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.462,0.168000,ap-southeast-1,apse1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.522,0.186600,ap-southeast-2,apse2-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.522,0.180700,ap-southeast-2,apse2-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.522,0.187500,ap-southeast-2,apse2-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.438,0.155400,ca-central-1,cac1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.438,0.147600,ca-central-1,cac1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.454,0.175900,eu-central-1,euc1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.454,0.212500,eu-central-1,euc1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.454,0.190500,eu-central-1,euc1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.453,0.190500,eu-west-1,euw1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.453,0.180300,eu-west-1,euw1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.453,0.182600,eu-west-1,euw1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.476,0.140600,eu-west-2,euw2-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.476,0.150400,eu-west-2,euw2-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.476,0.144100,eu-west-2,euw2-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.157500,us-east-1,use1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.162200,us-east-1,use1-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.369100,us-east-1,use1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.157100,us-east-1,use1-az4,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.154000,us-east-1,use1-az5,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.155400,us-east-1,use1-az6,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.107200,us-east-2,use2-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.105700,us-east-2,use2-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.094300,us-east-2,use2-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.498,0.141800,us-west-1,usw1-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.498,0.149300,us-west-1,usw1-az3,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.184100,us-west-2,usw2-az1,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.152000,us-west-2,usw2-az2,x86_64,,False,,,
c4.2xlarge,,,8.0,15.0,,0.398,0.174300,us-west-2,usw2-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.008,0.312300,ap-northeast-1,apne1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.008,0.346300,ap-northeast-1,apne1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.008,0.361200,ap-northeast-1,apne1-az4,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.907,0.208700,ap-northeast-2,apne2-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.907,0.213100,ap-northeast-2,apne2-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.008,0.315700,ap-northeast-3,apne3-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.8,0.259700,ap-south-1,aps1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.8,0.229200,ap-south-1,aps1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.924,0.333900,ap-southeast-1,apse1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.924,0.299000,ap-southeast-1,apse1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.924,0.311600,ap-southeast-1,apse1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.042,0.373500,ap-southeast-2,apse2-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.042,0.345000,ap-southeast-2,apse2-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,1.042,0.353000,ap-southeast-2,apse2-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.876,0.309300,ca-central-1,cac1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.876,0.301600,ca-central-1,cac1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.909,0.344900,eu-central-1,euc1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.909,0.324700,eu-central-1,euc1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.909,0.323200,eu-central-1,euc1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.905,0.373700,eu-west-1,euw1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.905,0.380000,eu-west-1,euw1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.905,0.376400,eu-west-1,euw1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.95,0.342400,eu-west-2,euw2-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.95,0.367300,eu-west-2,euw2-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.95,0.360000,eu-west-2,euw2-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.337500,us-east-1,use1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.329600,us-east-1,use1-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.359800,us-east-1,use1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.337200,us-east-1,use1-az4,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.314200,us-east-1,use1-az5,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.360400,us-east-1,use1-az6,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.209100,us-east-2,use2-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.186900,us-east-2,use2-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.229600,us-east-2,use2-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.997,0.229300,us-west-1,usw1-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.997,0.278900,us-west-1,usw1-az3,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.308500,us-west-2,usw2-az1,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.340400,us-west-2,usw2-az2,x86_64,,False,,,
c4.4xlarge,,,16.0,30.0,,0.796,0.351800,us-west-2,usw2-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.016,0.666400,ap-northeast-1,apne1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.016,0.660500,ap-northeast-1,apne1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.016,0.714900,ap-northeast-1,apne1-az4,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.815,0.333500,ap-northeast-2,apne2-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.815,0.411300,ap-northeast-2,apne2-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.016,0.595200,ap-northeast-3,apne3-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.6,0.470500,ap-south-1,aps1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.6,0.425000,ap-south-1,aps1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.848,0.760500,ap-southeast-1,apse1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.848,0.653800,ap-southeast-1,apse1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.848,0.603700,ap-southeast-1,apse1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.085,0.758300,ap-southeast-2,apse2-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.085,0.698400,ap-southeast-2,apse2-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,2.085,0.757500,ap-southeast-2,apse2-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.75,0.560600,ca-central-1,cac1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.75,0.566500,ca-central-1,cac1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.817,0.688400,eu-central-1,euc1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.817,0.691900,eu-central-1,euc1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.817,0.684900,eu-central-1,euc1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.811,0.667000,eu-west-1,euw1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.811,0.747600,eu-west-1,euw1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.811,0.752500,eu-west-1,euw1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.902,0.612600,eu-west-2,euw2-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.902,0.610800,eu-west-2,euw2-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.902,0.632700,eu-west-2,euw2-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.568000,us-east-1,use1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.520000,us-east-1,use1-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.473100,us-east-1,use1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.490800,us-east-1,use1-az4,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.559000,us-east-1,use1-az5,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.536800,us-east-1,use1-az6,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.350900,us-east-2,use2-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.285600,us-east-2,use2-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.315400,us-east-2,use2-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.993,0.808400,us-west-1,usw1-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.993,0.641900,us-west-1,usw1-az3,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.645500,us-west-2,usw2-az1,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.578100,us-west-2,usw2-az2,x86_64,,False,,,
c4.8xlarge,,,36.0,60.0,,1.591,0.554400,us-west-2,usw2-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.126,0.046000,ap-northeast-1,apne1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.126,0.043800,ap-northeast-1,apne1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.126,0.047500,ap-northeast-1,apne1-az4,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.114,0.028000,ap-northeast-2,apne2-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.114,0.027400,ap-northeast-2,apne2-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.126,0.037500,ap-northeast-3,apne3-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.026100,ap-south-1,aps1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.020500,ap-south-1,aps1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.115,0.040900,ap-southeast-1,apse1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.115,0.035300,ap-southeast-1,apse1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.115,0.032400,ap-southeast-1,apse1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.13,0.040500,ap-southeast-2,apse2-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.13,0.039500,ap-southeast-2,apse2-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.13,0.038800,ap-southeast-2,apse2-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.11,0.035300,ca-central-1,cac1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.11,0.036100,ca-central-1,cac1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.114,0.043300,eu-central-1,euc1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.114,0.044400,eu-central-1,euc1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.114,0.048400,eu-central-1,euc1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.113,0.032200,eu-west-1,euw1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.113,0.035700,eu-west-1,euw1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.113,0.034000,eu-west-1,euw1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.119,0.035800,eu-west-2,euw2-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.119,0.034100,eu-west-2,euw2-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.119,0.037000,eu-west-2,euw2-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.029900,us-east-1,use1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.038600,us-east-1,use1-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.094300,us-east-1,use1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.027800,us-east-1,use1-az4,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.030200,us-east-1,use1-az5,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.029300,us-east-1,use1-az6,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.018700,us-east-2,use2-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.017800,us-east-2,use2-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.017400,us-east-2,use2-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.124,0.019400,us-west-1,usw1-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.124,0.037000,us-west-1,usw1-az3,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.036800,us-west-2,usw2-az1,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.032000,us-west-2,usw2-az2,x86_64,,False,,,
c4.large,,,2.0,3.75,,0.1,0.033100,us-west-2,usw2-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.252,0.073800,ap-northeast-1,apne1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.252,0.092400,ap-northeast-1,apne1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.252,0.090000,ap-northeast-1,apne1-az4,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.227,0.065600,ap-northeast-2,apne2-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.227,0.064900,ap-northeast-2,apne2-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.252,0.072700,ap-northeast-3,apne3-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.2,0.065800,ap-south-1,aps1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.2,0.053700,ap-south-1,aps1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.231,0.082000,ap-southeast-1,apse1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.231,0.075400,ap-southeast-1,apse1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.231,0.077900,ap-southeast-1,apse1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.261,0.091000,ap-southeast-2,apse2-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.261,0.089200,ap-southeast-2,apse2-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.261,0.095700,ap-southeast-2,apse2-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.218,0.089000,ca-central-1,cac1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.218,0.089000,ca-central-1,cac1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.227,0.084300,eu-central-1,euc1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.227,0.095700,eu-central-1,euc1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.227,0.103500,eu-central-1,euc1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.226,0.089000,eu-west-1,euw1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.226,0.083100,eu-west-1,euw1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.226,0.079700,eu-west-1,euw1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.237,0.079100,eu-west-2,euw2-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.237,0.085300,eu-west-2,euw2-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.237,0.080000,eu-west-2,euw2-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.069800,us-east-1,use1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.080300,us-east-1,use1-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.192600,us-east-1,use1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.073500,us-east-1,use1-az4,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.071400,us-east-1,use1-az5,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.078900,us-east-1,use1-az6,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.050100,us-east-2,use2-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.033500,us-east-2,use2-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.047100,us-east-2,use2-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.249,0.082800,us-west-1,usw1-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.249,0.076400,us-west-1,usw1-az3,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.096900,us-west-2,usw2-az1,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.071200,us-west-2,usw2-az2,x86_64,,False,,,
c4.xlarge,,,4.0,7.5,,0.199,0.083500,us-west-2,usw2-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.736,0.437900,af-south-1,afs1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.736,0.471500,af-south-1,afs1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.736,0.423200,af-south-1,afs1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.592,0.352000,ap-east-1,ape1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.592,0.352700,ap-east-1,ape1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.592,0.348300,ap-east-1,ape1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,0.964800,ap-northeast-1,apne1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,0.934500,ap-northeast-1,apne1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,0.935300,ap-northeast-1,apne1-az4,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.467400,ap-northeast-2,apne2-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.426000,ap-northeast-2,apne2-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.469000,ap-northeast-2,apne2-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.230400,ap-northeast-2,apne2-az4,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,0.768400,ap-northeast-3,apne3-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,0.747900,ap-northeast-3,apne3-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.568,1.108800,ap-northeast-3,apne3-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.04,0.498500,ap-south-1,aps1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.04,0.485700,ap-south-1,aps1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.04,0.387900,ap-south-1,aps1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.786500,ap-southeast-1,apse1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.639100,ap-southeast-1,apse1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.752500,ap-southeast-1,apse1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.881000,ap-southeast-2,apse2-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.831800,ap-southeast-2,apse2-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.864500,ap-southeast-2,apse2-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.369900,ap-southeast-3,apse3-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.235200,ap-southeast-3,apse3-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.352,0.235200,ap-southeast-3,apse3-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.437200,ap-southeast-4,apse4-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.443500,ap-southeast-4,apse4-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.664,0.436400,ap-southeast-4,apse4-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.232,0.506200,ca-central-1,cac1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.232,0.465000,ca-central-1,cac1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.232,0.389800,ca-central-1,cac1-az4,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.328,0.706400,eu-central-1,euc1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.328,0.810100,eu-central-1,euc1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.328,0.792400,eu-central-1,euc1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.184,0.339200,eu-north-1,eun1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.184,0.218400,eu-north-1,eun1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.184,0.219000,eu-north-1,eun1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.424,0.363100,eu-south-1,eus1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.424,0.360600,eu-south-1,eus1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.424,0.366800,eu-south-1,eus1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.319100,eu-south-2,eus2-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.406700,eu-south-2,eus2-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.365800,eu-south-2,eus2-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.951800,eu-west-1,euw1-az1,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.937400,eu-west-1,euw1-az2,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.304,0.979700,eu-west-1,euw1-az3,x86_64,,False,,,
c5.12xlarge,,,48.0,96.0,,2.424,0.393900,eu-west-2,euw2-az1,x86_64,,False,,,
